,City ID,City,Country Code,Latitude,Longitude,Temp Kelvin,Temp C,Temp F,Humidity (RH)%,Cloud% Cover,wind speed (m/s),wind speed (mph),Time stamp
0,662096,Äänekoski,FI,62.69,25.82,276.62,3.0,38.0,93,90,3.6,8.0,['22 Nov 2020 21:55:58']
1,1512223,Abalak,RU,58.13,68.59,262.36,-11.0,13.0,95,63,2.61,5.8,['22 Nov 2020 21:55:58']
2,110690,Abhā,SA,18.22,42.51,282.55,9.0,49.0,28,0,0.87,1.93,['22 Nov 2020 21:55:58']
3,172515,Abu Samrah,SY,35.3,37.18,284.78,12.0,53.0,82,11,0.58,1.29,['22 Nov 2020 21:55:58']
4,3533462,Acapulco de Juárez,MX,16.86,-99.89,300.15,27.0,81.0,88,5,3.1,6.89,['22 Nov 2020 21:55:58']
5,3408368,Acaraú,BR,-2.89,-40.12,299.33,26.0,79.0,79,35,5.78,12.84,['22 Nov 2020 21:55:58']
6,922015,Acoua,YT,-12.72,45.06,300.15,27.0,81.0,78,20,2.1,4.67,['22 Nov 2020 21:55:58']
7,235489,Adjumani,UG,3.38,31.79,295.2,22.0,72.0,85,90,0.72,1.6,['22 Nov 2020 21:55:58']
8,2381972,Adrar,MR,20.5,-10.07,292.09,19.0,66.0,27,5,6.26,13.91,['22 Nov 2020 21:55:58']
9,2351979,Agbor,NG,6.25,6.19,296.33,23.0,74.0,97,100,1.4,3.11,['22 Nov 2020 21:55:58']
10,2522325,Agüimes,ES,27.91,-15.45,295.18,22.0,72.0,40,0,2.6,5.78,['22 Nov 2020 21:55:58']
11,1651810,Airai,TL,-8.93,125.41,299.24,26.0,79.0,56,44,1.4,3.11,['22 Nov 2020 21:55:58']
12,3038333,Arrondissement d'Ajaccio,FR,42.0,8.92,278.15,5.0,41.0,75,0,3.6,8.0,['22 Nov 2020 21:55:58']
13,1295765,Sittwe,MM,20.15,92.9,297.91,25.0,77.0,67,4,2.66,5.91,['22 Nov 2020 21:55:58']
14,5106841,Albany,US,42.6,-73.97,278.75,6.0,42.0,74,100,4.59,10.2,['22 Nov 2020 21:55:58']
15,2522091,Alcúdia,ES,39.85,3.12,280.56,7.0,45.0,83,1,2.3,5.11,['22 Nov 2020 21:55:58']
16,583345,Aleksandrov Gay,RU,50.15,48.57,270.61,-3.0,27.0,98,100,4.53,10.07,['22 Nov 2020 21:55:58']
17,361058,Alexandria,EG,31.22,29.96,290.15,17.0,63.0,88,40,1.0,2.22,['22 Nov 2020 21:55:58']
18,3183284,Alghero,IT,40.56,8.32,279.99,7.0,44.0,87,0,2.6,5.78,['22 Nov 2020 21:55:58']
19,2521883,Almeria,ES,37.17,-2.33,282.72,9.0,49.0,76,0,5.7,12.67,['22 Nov 2020 21:55:58']
20,6316343,Alta Floresta,BR,-9.88,-56.09,295.87,23.0,73.0,87,96,0.73,1.62,['22 Nov 2020 21:55:58']
21,245338,Am Timan,TD,11.03,20.28,294.75,22.0,71.0,35,94,1.74,3.87,['22 Nov 2020 21:55:58']
22,3407762,Amapá,BR,1.0,-52.0,295.8,23.0,73.0,98,100,1.07,2.38,['22 Nov 2020 21:55:58']
23,1082243,Ambilobe,MG,-13.2,49.05,296.63,23.0,74.0,78,0,1.71,3.8,['22 Nov 2020 21:55:58']
24,1651531,Ambon City,ID,-3.7,128.18,306.15,33.0,91.0,66,40,4.1,9.11,['22 Nov 2020 21:55:58']
25,1079048,Ambovombe,MG,-25.17,46.08,295.83,23.0,73.0,84,11,3.19,7.09,['22 Nov 2020 21:55:58']
26,5637146,Anaconda,US,46.13,-112.94,267.15,-6.0,21.0,67,1,2.6,5.78,['22 Nov 2020 21:55:58']
27,2127202,Anadyr,RU,64.75,177.48,270.15,-3.0,27.0,92,40,5.0,11.11,['22 Nov 2020 21:55:58']
28,265127,Paralia Milatou,GR,35.32,25.57,288.26,15.0,59.0,72,75,5.1,11.33,['22 Nov 2020 21:55:58']
29,3899695,Ancud,CL,-41.87,-73.82,281.34,8.0,47.0,87,0,2.6,5.78,['22 Nov 2020 21:55:58']
30,2304548,Anloga,GH,5.79,0.9,300.15,27.0,81.0,88,20,3.1,6.89,['22 Nov 2020 21:55:58']
31,1071296,Antalaha,MG,-14.9,50.28,295.96,23.0,73.0,80,9,2.97,6.6,['22 Nov 2020 21:55:58']
32,2460954,Araouane,ML,18.9,-3.53,292.97,20.0,68.0,30,0,7.03,15.62,['22 Nov 2020 21:55:58']
33,3665202,Aripuanã,BR,-9.17,-60.63,295.83,23.0,73.0,92,24,1.2,2.67,['22 Nov 2020 21:55:58']
34,2447513,Arlit,NE,18.74,7.39,292.63,19.0,67.0,24,0,2.31,5.13,['22 Nov 2020 21:55:58']
35,3471451,Arraial do Cabo,BR,-22.97,-42.03,295.11,22.0,72.0,76,98,4.78,10.62,['22 Nov 2020 21:55:58']
36,1278335,Ārvi,IN,20.98,78.23,293.2,20.0,68.0,38,0,2.31,5.13,['22 Nov 2020 21:55:58']
37,2725123,Arvika,SE,59.66,12.59,277.15,4.0,39.0,69,7,3.6,8.0,['22 Nov 2020 21:55:58']
38,2537881,Safi,MA,32.3,-9.24,291.65,18.0,65.0,65,0,1.77,3.93,['22 Nov 2020 21:55:58']
39,343292,Āsosa,ET,10.07,34.53,290.71,18.0,64.0,50,52,1.35,3.0,['22 Nov 2020 21:55:58']
40,359792,Aswān,EG,24.09,32.91,287.09,14.0,57.0,51,0,3.64,8.09,['22 Nov 2020 21:55:58']
41,2381334,Atar,MR,20.52,-13.05,295.79,23.0,73.0,22,27,5.89,13.09,['22 Nov 2020 21:55:58']
42,2436400,Ati,TD,13.22,18.34,296.64,23.0,74.0,29,69,4.17,9.27,['22 Nov 2020 21:55:58']
43,4020109,Atuona,PF,-9.8,-139.03,298.73,26.0,78.0,71,12,6.1,13.56,['22 Nov 2020 21:55:58']
44,4035715,Avarua,CK,-21.21,-159.78,298.15,25.0,77.0,88,100,3.6,8.0,['22 Nov 2020 21:55:58']
45,2303611,Esim,GH,4.87,-2.24,298.63,26.0,78.0,86,1,2.88,6.4,['22 Nov 2020 21:55:58']
46,2447416,Ayorou,NE,14.73,0.92,294.17,21.0,70.0,22,9,2.22,4.93,['22 Nov 2020 21:55:58']
47,2367660,Badou,TG,7.58,0.6,295.83,23.0,73.0,81,0,0.7,1.56,['22 Nov 2020 21:55:58']
48,2375255,Bafatá,GW,12.17,-14.75,295.19,22.0,72.0,85,5,0.93,2.07,['22 Nov 2020 21:55:58']
49,1728675,Balabac,PH,7.99,117.06,302.54,29.0,85.0,74,92,8.47,18.82,['22 Nov 2020 21:55:58']
50,98112,Balad,IQ,34.02,44.15,287.11,14.0,57.0,53,4,3.78,8.4,['22 Nov 2020 21:55:58']
51,610445,Balyqshy,KZ,47.07,51.87,268.15,-5.0,23.0,62,0,4.0,8.89,['22 Nov 2020 21:55:58']
52,1650434,Bambanglipuro,ID,-7.95,110.28,303.06,30.0,86.0,65,91,2.93,6.51,['22 Nov 2020 21:55:58']
53,1106677,Bambous Virieux,MU,-20.34,57.76,297.1,24.0,75.0,83,75,4.1,9.11,['22 Nov 2020 21:55:58']
54,2460546,Banamba,ML,13.55,-7.45,293.66,21.0,69.0,24,12,3.86,8.58,['22 Nov 2020 21:55:58']
55,1215502,Banda Aceh,ID,5.56,95.32,300.84,28.0,82.0,68,73,3.5,7.78,['22 Nov 2020 21:55:58']
56,64814,Bandarbeyla,SO,9.49,50.81,298.41,25.0,77.0,73,84,4.66,10.36,['22 Nov 2020 21:55:58']
57,240498,Bangassou,CF,4.74,22.82,292.31,19.0,66.0,71,48,1.26,2.8,['22 Nov 2020 21:55:58']
58,2347758,Bara,NG,10.37,10.73,296.19,23.0,73.0,41,94,2.87,6.38,['22 Nov 2020 21:55:58']
59,1650064,Barabai,ID,-2.58,115.38,304.61,32.0,89.0,62,88,0.88,1.96,['22 Nov 2020 21:55:58']
60,1021040,Barkly West,ZA,-28.54,24.52,289.15,16.0,61.0,87,0,3.6,8.0,['22 Nov 2020 21:55:58']
61,3379507,Bartica,GY,6.4,-58.62,297.15,24.0,75.0,100,75,1.0,2.22,['22 Nov 2020 21:55:58']
62,219414,Basoko,CD,1.24,23.62,295.63,22.0,72.0,83,91,0.25,0.56,['22 Nov 2020 21:55:58']
63,3374083,Bathsheba,BB,13.22,-59.52,298.15,25.0,77.0,83,75,10.3,22.89,['22 Nov 2020 21:55:58']
64,1250161,Batticaloa,LK,7.71,81.69,298.38,25.0,77.0,89,100,4.15,9.22,['22 Nov 2020 21:55:58']
65,2303287,Bawku,GH,11.06,-0.24,295.56,22.0,72.0,26,1,3.15,7.0,['22 Nov 2020 21:55:58']
66,2303258,Bechem,GH,7.09,-2.02,294.84,22.0,71.0,96,15,0.74,1.64,['22 Nov 2020 21:55:58']
67,1052373,Beira,MZ,-19.84,34.84,296.04,23.0,73.0,94,20,2.6,5.78,['22 Nov 2020 21:55:58']
68,3470164,Bela Vista de Goiás,BR,-16.97,-48.95,298.15,25.0,77.0,69,0,3.6,8.0,['22 Nov 2020 21:55:58']
69,3470137,Belmonte,BR,-15.86,-38.88,296.15,23.0,73.0,88,75,1.0,2.22,['22 Nov 2020 21:55:58']
70,1067565,Beloha,MG,-25.17,45.05,296.69,23.0,74.0,69,3,4.91,10.91,['22 Nov 2020 21:55:58']
71,1649150,Bengkulu,ID,-3.8,102.27,296.46,23.0,74.0,95,100,1.29,2.87,['22 Nov 2020 21:55:58']
72,3351663,Benguela,AO,-12.58,13.41,297.04,24.0,75.0,80,100,1.72,3.82,['22 Nov 2020 21:55:58']
73,219057,Beni,CD,0.5,29.47,289.66,17.0,62.0,98,72,0.64,1.42,['22 Nov 2020 21:55:58']
74,377472,Bentiu,SS,9.23,29.83,294.58,22.0,71.0,24,0,2.39,5.31,['22 Nov 2020 21:55:58']
75,3105522,Bereda,ES,43.27,-7.54,276.75,3.0,38.0,100,1,0.28,0.62,['22 Nov 2020 21:55:58']
76,2303125,Berekum,GH,7.45,-2.58,294.36,21.0,70.0,97,3,1.64,3.64,['22 Nov 2020 21:55:58']
77,3182153,Bernalda,IT,40.41,16.69,284.82,12.0,53.0,80,90,0.45,1.0,['22 Nov 2020 21:55:58']
78,2423126,Beyla,GN,8.68,-8.63,292.47,19.0,67.0,59,94,1.03,2.29,['22 Nov 2020 21:55:58']
79,1637001,Biak,ID,-0.91,122.88,302.45,29.0,85.0,68,98,1.44,3.2,['22 Nov 2020 21:55:58']
80,2446796,Bilma,NE,18.69,12.92,289.3,16.0,61.0,33,0,1.09,2.42,['22 Nov 2020 21:55:58']
81,244878,Biltine,TD,14.53,20.92,294.4,21.0,70.0,24,100,6.16,13.69,['22 Nov 2020 21:55:58']
82,1737486,Bintulu,MY,3.17,113.03,303.15,30.0,86.0,74,40,1.5,3.33,['22 Nov 2020 21:55:58']
83,240210,Birao,CF,10.28,22.79,293.37,20.0,68.0,32,87,2.7,6.0,['22 Nov 2020 21:55:58']
84,3032556,Biscarrosse,FR,44.39,-1.17,274.15,1.0,34.0,100,0,1.75,3.89,['22 Nov 2020 21:55:58']
85,2401578,Bitam,GA,2.08,11.5,292.58,19.0,67.0,98,100,1.42,3.16,['22 Nov 2020 21:55:58']
86,3664980,Boa Vista,BR,2.82,-60.67,299.15,26.0,79.0,83,40,1.5,3.33,['22 Nov 2020 21:55:58']
87,218680,Boende,CD,-0.22,20.87,295.01,22.0,71.0,97,100,0.61,1.36,['22 Nov 2020 21:55:58']
88,1509844,Boguchany,RU,58.38,97.45,264.54,-8.0,17.0,95,75,2.42,5.38,['22 Nov 2020 21:55:58']
89,2434985,Bokoro,TD,12.38,17.06,296.8,24.0,75.0,28,65,3.82,8.49,['22 Nov 2020 21:55:58']
90,3405304,Bom Jesus,BR,-9.07,-44.36,295.24,22.0,72.0,92,100,0.67,1.49,['22 Nov 2020 21:55:58']
91,2303258,Boma,GH,7.08,-2.17,295.08,22.0,71.0,95,12,0.84,1.87,['22 Nov 2020 21:55:58']
92,200308,Sotik Post,KE,-0.78,35.34,284.59,12.0,53.0,93,2,1.14,2.53,['22 Nov 2020 21:55:58']
93,2291136,Bondoukou,CI,8.03,-2.8,295.38,22.0,72.0,80,18,1.51,3.36,['22 Nov 2020 21:55:58']
94,218229,Bongandanga,CD,1.5,21.05,294.39,21.0,70.0,88,32,0.69,1.53,['22 Nov 2020 21:55:58']
95,2291087,Bonoua,CI,5.27,-3.6,300.15,27.0,81.0,88,75,2.6,5.78,['22 Nov 2020 21:55:58']
96,2409914,Bonthe,SL,7.53,-12.51,298.77,26.0,78.0,83,24,1.49,3.31,['22 Nov 2020 21:55:58']
97,2401495,Booué,GA,-0.09,11.94,294.71,22.0,71.0,96,95,1.07,2.38,['22 Nov 2020 21:55:58']
98,711621,Borova,UA,50.18,30.1,276.0,3.0,37.0,69,75,4.0,8.89,['22 Nov 2020 21:55:58']
99,64013,Bosaso,SO,11.28,49.18,297.3,24.0,75.0,84,100,1.63,3.62,['22 Nov 2020 21:55:58']
100,2387890,Bouca,CF,6.51,18.27,294.42,21.0,70.0,53,91,1.03,2.29,['22 Nov 2020 21:55:58']
101,2459775,Bougouni,ML,11.42,-7.48,293.52,21.0,69.0,34,0,1.08,2.4,['22 Nov 2020 21:55:58']
102,2361845,Boussé,BF,12.66,-1.89,295.15,22.0,72.0,35,0,1.5,3.33,['22 Nov 2020 21:55:58']
103,2387546,Bozoum,CF,6.32,16.38,293.55,21.0,69.0,54,89,1.4,3.11,['22 Nov 2020 21:55:58']
104,2654970,Brae,GB,60.4,-1.35,281.15,8.0,46.0,75,96,9.3,20.67,['22 Nov 2020 21:55:58']
105,3405006,Bragança,BR,-1.05,-46.77,297.27,24.0,75.0,94,100,1.04,2.31,['22 Nov 2020 21:55:58']
106,2260535,Brazzaville,CG,-4.27,15.28,295.76,23.0,73.0,94,75,3.6,8.0,['22 Nov 2020 21:55:58']
107,1015776,Bredasdorp,ZA,-34.53,20.04,286.15,13.0,55.0,93,52,1.0,2.22,['22 Nov 2020 21:55:58']
108,2654728,Bridlington,GB,54.08,-0.19,275.73,3.0,37.0,93,0,2.6,5.78,['22 Nov 2020 21:55:58']
109,4500920,Brigantine,US,39.41,-74.36,287.76,14.0,58.0,87,90,4.1,9.11,['22 Nov 2020 21:55:58']
110,2173911,Broken Hill,AU,-31.95,141.43,299.15,26.0,79.0,50,100,8.2,18.22,['22 Nov 2020 21:55:58']
111,1015504,Bronkhorstspruit,ZA,-25.81,28.74,289.59,17.0,62.0,93,61,2.1,4.67,['22 Nov 2020 21:55:58']
112,5110365,Broome,US,42.25,-75.83,279.51,6.0,43.0,87,90,6.7,14.89,['22 Nov 2020 21:55:58']
113,4676798,Brownwood,US,31.71,-98.99,283.15,10.0,50.0,87,90,3.6,8.0,['22 Nov 2020 21:55:58']
114,3181480,Bruneck,IT,46.8,11.94,274.71,2.0,35.0,82,100,0.32,0.71,['22 Nov 2020 21:55:58']
115,2741961,Buarcos,PT,40.17,-8.88,281.51,8.0,47.0,100,58,1.0,2.22,['22 Nov 2020 21:55:58']
116,2374588,Buba,GW,11.58,-15.0,296.58,23.0,74.0,92,48,0.93,2.07,['22 Nov 2020 21:55:58']
117,2374583,Bubaque,GW,11.28,-15.83,301.05,28.0,82.0,77,14,4.43,9.84,['22 Nov 2020 21:55:58']
118,2278158,Buchanan,LR,5.88,-10.05,297.15,24.0,75.0,94,20,1.66,3.69,['22 Nov 2020 21:55:58']
119,2316259,Bulungu,CD,-4.55,18.6,294.23,21.0,70.0,96,97,0.77,1.71,['22 Nov 2020 21:55:58']
120,217745,Bumba,CD,2.18,22.47,295.11,22.0,72.0,83,97,0.9,2.0,['22 Nov 2020 21:55:58']
121,107304,Buraidah,SA,26.33,43.98,285.15,12.0,54.0,66,0,3.1,6.89,['22 Nov 2020 21:55:58']
122,3468720,Buritizeiro,BR,-17.35,-44.96,293.37,20.0,68.0,90,2,1.57,3.49,['22 Nov 2020 21:55:58']
123,2075265,Busselton,AU,-33.65,115.33,303.19,30.0,86.0,31,0,1.87,4.16,['22 Nov 2020 21:55:58']
124,1586443,Ca Mau,VN,9.18,105.15,303.52,31.0,87.0,65,87,2.99,6.64,['22 Nov 2020 21:55:58']
125,3985710,Cabo San Lucas,MX,22.89,-109.91,297.72,24.0,76.0,61,5,2.6,5.78,['22 Nov 2020 21:55:58']
126,2520610,Caceres,ES,39.52,-6.37,280.37,7.0,45.0,91,1,1.48,3.29,['22 Nov 2020 21:55:58']
127,3922414,Camiri,BO,-20.05,-63.52,295.47,22.0,72.0,47,41,0.88,1.96,['22 Nov 2020 21:55:58']
128,3403353,Canindé,BR,-4.36,-39.31,297.87,24.0,76.0,73,41,1.02,2.27,['22 Nov 2020 21:55:58']
129,934649,Cap Malheureux,MU,-19.98,57.61,298.15,25.0,77.0,69,28,4.02,8.93,['22 Nov 2020 21:55:58']
130,2302357,Cape Coast,GH,5.11,-1.25,298.66,26.0,78.0,86,16,3.78,8.4,['22 Nov 2020 21:55:58']
131,3369157,Cape Town,ZA,-33.93,18.42,288.48,16.0,60.0,82,75,2.1,4.67,['22 Nov 2020 21:55:58']
132,3922125,Capinota,BO,-17.72,-66.23,294.15,21.0,70.0,40,75,3.6,8.0,['22 Nov 2020 21:55:58']
133,3403082,Capoeiras,BR,-8.73,-36.63,291.17,18.0,64.0,94,27,3.55,7.89,['22 Nov 2020 21:55:58']
134,3466980,Caravelas,BR,-17.71,-39.25,296.0,23.0,73.0,95,100,3.86,8.58,['22 Nov 2020 21:55:58']
135,3126369,Carballo,ES,43.21,-8.69,280.2,7.0,45.0,100,90,2.1,4.67,['22 Nov 2020 21:55:58']
136,2074865,Carnarvon,AU,-24.87,113.63,303.15,30.0,86.0,51,0,4.6,10.22,['22 Nov 2020 21:55:58']
137,2387495,Carnot,CF,4.94,15.87,294.78,22.0,71.0,57,85,1.25,2.78,['22 Nov 2020 21:55:58']
138,3402648,Carutapera,BR,-1.2,-46.02,299.0,26.0,79.0,80,100,2.38,5.29,['22 Nov 2020 21:55:58']
139,3028351,Castelnaudary,FR,43.32,1.95,273.15,0.0,32.0,74,0,0.5,1.11,['22 Nov 2020 21:55:58']
140,3466704,Castro,BR,-24.79,-50.01,286.6,13.0,56.0,97,5,2.86,6.36,['22 Nov 2020 21:55:58']
141,3837702,San Fernando del Valle de Catamarca,AR,-28.47,-65.79,294.25,21.0,70.0,52,6,7.8,17.33,['22 Nov 2020 21:55:58']
142,3402429,Caucaia,BR,-3.74,-38.65,300.26,27.0,81.0,78,40,5.1,11.33,['22 Nov 2020 21:55:58']
143,2269449,Caxias,PT,38.7,-9.28,287.06,14.0,57.0,87,0,1.5,3.33,['22 Nov 2020 21:55:58']
144,3382160,Cayenne,GF,4.93,-52.33,297.15,24.0,75.0,100,75,3.58,7.96,['22 Nov 2020 21:55:58']
145,3698359,Chicama,PE,-7.84,-79.15,290.96,18.0,64.0,79,45,2.13,4.73,['22 Nov 2020 21:55:58']
146,893485,Chiredzi,ZW,-21.05,31.67,297.1,24.0,75.0,77,93,0.55,1.22,['22 Nov 2020 21:55:58']
147,3178754,Chiusi,IT,43.02,11.95,274.61,2.0,35.0,83,0,0.89,1.98,['22 Nov 2020 21:55:58']
148,3443061,Chui,UY,-33.7,-53.46,287.23,14.0,57.0,86,0,3.24,7.2,['22 Nov 2020 21:55:58']
149,3466165,Cidreira,BR,-30.18,-50.21,292.11,19.0,66.0,71,3,6.17,13.71,['22 Nov 2020 21:55:58']
150,2401357,Cocobeach,GA,1.0,9.58,298.15,25.0,77.0,94,40,2.6,5.78,['22 Nov 2020 21:55:58']
151,2171099,Codrington,AU,-38.27,141.97,290.18,17.0,63.0,75,84,6.63,14.73,['22 Nov 2020 21:55:58']
152,3894426,Coyhaique,CL,-45.58,-72.07,282.15,9.0,48.0,76,75,2.1,4.67,['22 Nov 2020 21:55:58']
153,3942259,Coracora,PE,-15.03,-73.78,286.54,13.0,56.0,40,51,1.06,2.36,['22 Nov 2020 21:55:58']
154,3465329,Coruripe,BR,-10.13,-36.18,297.54,24.0,76.0,82,1,3.58,7.96,['22 Nov 2020 21:55:58']
155,3530103,San Miguel de Cozumel,MX,20.51,-86.95,300.15,27.0,81.0,74,40,3.6,8.0,['22 Nov 2020 21:55:58']
156,4012593,Creel,MX,27.75,-107.63,283.31,10.0,50.0,46,0,1.68,3.73,['22 Nov 2020 21:55:58']
157,3658666,Cuenca,EC,-2.88,-78.98,287.15,14.0,57.0,100,74,1.0,2.22,['22 Nov 2020 21:55:58']
158,3582228,Stann Creek Town,BZ,16.97,-88.23,297.0,24.0,75.0,93,100,0.89,1.98,['22 Nov 2020 21:55:58']
159,2361586,Dano,BF,11.15,-3.07,294.87,22.0,71.0,25,3,1.73,3.84,['22 Nov 2020 21:55:58']
160,721472,Debrecen,HU,47.53,21.63,274.15,1.0,34.0,100,75,1.5,3.33,['22 Nov 2020 21:55:58']
161,1645528,Denpasar,ID,-8.65,115.22,304.15,31.0,88.0,66,40,1.0,2.22,['22 Nov 2020 21:55:58']
162,566532,Derbent,RU,42.07,48.29,280.82,8.0,46.0,77,88,3.88,8.62,['22 Nov 2020 21:55:58']
163,7535694,Desbiens,CA,48.42,-71.95,268.15,-5.0,23.0,85,90,2.1,4.67,['22 Nov 2020 21:55:58']
164,3464724,Diamantino,BR,-14.41,-56.45,297.43,24.0,76.0,76,98,2.65,5.89,['22 Nov 2020 21:55:58']
165,2361342,Diébougou,BF,10.97,-3.25,294.74,22.0,71.0,27,13,1.62,3.6,['22 Nov 2020 21:55:58']
166,2445704,Diffa,NE,13.32,12.61,295.48,22.0,72.0,32,0,3.94,8.76,['22 Nov 2020 21:55:58']
167,1507390,Dikson,RU,73.51,80.55,259.54,-13.0,8.0,95,24,5.51,12.24,['22 Nov 2020 21:55:58']
168,1714733,Dingle,PH,11.0,122.67,299.49,26.0,79.0,88,97,7.29,16.2,['22 Nov 2020 21:55:58']
