,City ID,City,Country Code,Latitude,Longitude,Temp Kelvin,Temp C,Temp F,Humidity (RH)%,Cloud% Cover,wind speed (m/s),wind speed (mph),Time stamp
169,2260401,Djambala,CG,-2.54,14.75,292.61,19.0,67.0,99,100,1.23,2.73,['22 Nov 2020 21:55:58']
170,1272400,Dongargaon,IN,20.97,80.85,291.47,18.0,65.0,44,0,2.83,6.29,['22 Nov 2020 21:55:58']
171,2301400,Dunkwa,GH,5.97,-1.78,295.58,22.0,72.0,97,30,0.87,1.93,['22 Nov 2020 21:55:58']
172,3185728,Durrës,AL,41.32,19.44,276.15,3.0,37.0,86,0,2.1,4.67,['22 Nov 2020 21:55:58']
173,1272140,Dwārka,IN,22.24,68.97,296.79,24.0,75.0,45,0,2.15,4.78,['22 Nov 2020 21:55:58']
174,1006984,East London,ZA,-33.02,27.91,290.8,18.0,64.0,86,70,3.04,6.76,['22 Nov 2020 21:55:58']
175,2756429,Ede,NL,52.03,5.66,276.44,3.0,38.0,100,40,1.0,2.22,['22 Nov 2020 21:55:58']
176,2301217,Ejura,GH,7.39,-1.36,296.37,23.0,74.0,85,14,2.05,4.56,['22 Nov 2020 21:55:58']
177,3684683,El Carmen,CO,8.51,-73.45,293.91,21.0,69.0,91,85,1.34,2.98,['22 Nov 2020 21:55:58']
178,3641351,El Tigre,VE,8.89,-64.25,296.53,23.0,74.0,86,100,5.26,11.69,['22 Nov 2020 21:55:58']
179,1811720,Enshi,CN,30.3,109.48,279.24,6.0,43.0,83,100,1.43,3.18,['22 Nov 2020 21:55:58']
180,2071860,Esperance,AU,-33.87,121.9,297.15,24.0,75.0,31,1,3.6,8.0,['22 Nov 2020 21:55:58']
181,2260009,Ewo,CG,-0.87,14.82,294.73,22.0,71.0,94,100,2.72,6.04,['22 Nov 2020 21:55:58']
182,4034551,Faanui,PF,-16.48,-151.75,300.43,27.0,81.0,72,39,2.89,6.42,['22 Nov 2020 21:55:58']
183,110690,Faya,SA,18.39,42.45,282.64,9.0,49.0,28,0,0.73,1.62,['22 Nov 2020 21:55:58']
184,2444995,Filingué,NE,14.35,3.32,296.52,23.0,74.0,20,1,3.63,8.07,['22 Nov 2020 21:55:58']
185,5563839,Fortuna,US,40.6,-124.16,281.82,9.0,48.0,93,90,1.62,3.6,['22 Nov 2020 21:55:58']
186,2400547,Gamba,GA,-2.65,10.0,297.78,24.0,76.0,91,100,2.71,6.02,['22 Nov 2020 21:55:58']
187,2259947,Gamboma,CG,-1.88,15.86,294.87,22.0,71.0,96,100,1.17,2.6,['22 Nov 2020 21:55:58']
188,2457161,Gao,ML,16.64,1.64,291.61,18.0,65.0,26,0,1.45,3.22,['22 Nov 2020 21:55:58']
189,2577162,Gaoua,BF,10.3,-3.25,295.18,22.0,72.0,32,3,1.8,4.0,['22 Nov 2020 21:55:58']
190,3016701,Arrondissement de Gap,FR,44.67,6.0,276.48,3.0,38.0,67,0,1.79,3.98,['22 Nov 2020 21:55:58']
191,197745,Garissa,KE,-0.45,39.64,298.71,26.0,78.0,78,72,4.11,9.13,['22 Nov 2020 21:55:58']
192,58933,Garoowe,SO,8.41,48.48,296.29,23.0,74.0,70,97,4.04,8.98,['22 Nov 2020 21:55:58']
193,281133,Gaza,PS,31.5,34.47,288.75,16.0,60.0,82,0,1.5,3.33,['22 Nov 2020 21:55:58']
194,293842,Kiryat Gat,IL,31.61,34.76,287.2,14.0,57.0,93,0,0.96,2.13,['22 Nov 2020 21:55:58']
195,1735106,George Town,MY,5.41,100.34,301.75,28.0,83.0,83,20,2.6,5.78,['22 Nov 2020 21:55:58']
196,2070998,Geraldton,AU,-28.77,114.6,311.15,38.0,100.0,15,0,6.2,13.78,['22 Nov 2020 21:55:58']
197,561234,Glinka,RU,54.64,32.88,275.21,2.0,36.0,97,100,5.67,12.6,['22 Nov 2020 21:55:58']
198,3357247,Gobabis,NA,-22.45,18.97,290.15,17.0,63.0,72,0,0.5,1.11,['22 Nov 2020 21:55:58']
199,5962442,Goderich,CA,43.75,-81.72,274.26,1.0,34.0,94,100,0.45,1.0,['22 Nov 2020 21:55:58']
200,2340451,Gombe,NG,10.29,11.17,296.31,23.0,74.0,40,91,3.19,7.09,['22 Nov 2020 21:55:58']
201,2360372,Gorom-Gorom,BF,14.44,-0.24,293.0,20.0,68.0,24,1,1.58,3.51,['22 Nov 2020 21:55:58']
202,2456917,Goundam,ML,16.41,-3.67,295.61,22.0,72.0,22,13,4.49,9.98,['22 Nov 2020 21:55:58']
203,2288105,Grand-Lahou,CI,5.14,-5.02,298.56,26.0,78.0,86,9,3.28,7.29,['22 Nov 2020 21:55:58']
204,3381538,Grand-Santi,GF,4.25,-54.38,295.65,22.0,72.0,97,87,0.79,1.76,['22 Nov 2020 21:55:58']
205,3915350,Guayaramerín,BO,-10.84,-65.36,299.37,26.0,79.0,66,42,0.51,1.13,['22 Nov 2020 21:55:58']
206,1809597,Gucheng,CN,35.91,111.32,275.57,2.0,36.0,70,100,2.35,5.22,['22 Nov 2020 21:55:58']
207,4021858,Guerrero Negro,MX,27.98,-114.06,291.34,18.0,65.0,83,55,5.44,12.09,['22 Nov 2020 21:55:58']
208,2516860,Guía de Isora,ES,28.21,-16.78,293.64,21.0,69.0,40,0,5.1,11.33,['22 Nov 2020 21:55:58']
209,3461733,Guiratinga,BR,-16.35,-53.76,297.45,24.0,76.0,58,14,1.31,2.91,['22 Nov 2020 21:55:58']
210,1863495,Gushikawa,JP,26.35,127.87,295.04,22.0,71.0,88,90,6.2,13.78,['22 Nov 2020 21:55:58']
211,1177446,Gwadar,PK,25.12,62.33,296.11,23.0,73.0,68,0,0.83,1.84,['22 Nov 2020 21:55:58']
212,933734,Gweta,BW,-20.18,25.23,297.34,24.0,76.0,69,55,2.7,6.0,['22 Nov 2020 21:55:58']
213,1244926,Hambantota,LK,6.12,81.12,299.15,26.0,79.0,100,40,1.0,2.22,['22 Nov 2020 21:55:58']
214,1529484,Kumul,CN,42.8,93.45,269.82,-3.0,26.0,59,0,2.28,5.07,['22 Nov 2020 21:55:58']
215,4513583,Hamilton,US,39.18,-84.53,276.47,3.0,38.0,86,90,3.6,8.0,['22 Nov 2020 21:55:58']
216,335035,Harar,ET,9.31,42.13,285.14,12.0,54.0,63,31,3.05,6.78,['22 Nov 2020 21:55:58']
217,2647461,Harlow,GB,51.78,0.11,275.16,2.0,36.0,100,58,1.77,3.93,['22 Nov 2020 21:55:58']
218,2276492,Harper,LR,4.38,-7.72,298.64,26.0,78.0,86,100,3.03,6.73,['22 Nov 2020 21:55:58']
219,5972291,Havre-St-Pierre,CA,50.23,-63.6,266.15,-7.0,19.0,73,90,2.1,4.67,['22 Nov 2020 21:55:58']
220,3136765,Hegra,NO,63.46,11.11,277.29,4.0,39.0,80,90,12.9,28.67,['22 Nov 2020 21:55:58']
221,3356832,Henties Bay,NA,-22.12,14.28,287.59,14.0,58.0,90,5,0.89,1.98,['22 Nov 2020 21:55:58']
222,3366880,Hermanus,ZA,-34.42,19.23,288.15,15.0,59.0,89,92,1.68,3.73,['22 Nov 2020 21:55:58']
223,5855927,Hilo,US,19.73,-155.09,295.29,22.0,72.0,88,90,2.6,5.78,['22 Nov 2020 21:55:58']
224,1282256,Hithadhoo,MV,-0.6,73.08,301.15,28.0,82.0,72,100,2.51,5.58,['22 Nov 2020 21:55:58']
225,2163355,Hobart,AU,-42.88,147.33,291.73,18.0,65.0,63,75,8.7,19.33,['22 Nov 2020 21:55:58']
226,57000,Hobyo,SO,5.35,48.53,299.45,26.0,79.0,82,98,4.45,9.89,['22 Nov 2020 21:55:58']
227,3702269,Horconcitos,PA,8.47,-81.8,292.83,19.0,67.0,96,90,0.95,2.11,['22 Nov 2020 21:55:58']
228,627905,Horki,BY,54.29,30.98,274.53,1.0,34.0,92,75,6.09,13.53,['22 Nov 2020 21:55:58']
229,3372988,Horta,PT,38.53,-28.63,289.52,16.0,61.0,76,6,3.7,8.22,['22 Nov 2020 21:55:58']
230,3348313,Huambo,AO,-12.78,15.74,289.75,17.0,62.0,98,100,0.67,1.49,['22 Nov 2020 21:55:58']
231,3939168,Huarmey,PE,-10.07,-78.15,291.02,18.0,64.0,83,96,2.95,6.56,['22 Nov 2020 21:55:58']
232,2629833,Husavik,IS,66.04,-17.34,264.15,-9.0,16.0,92,0,4.3,9.56,['22 Nov 2020 21:55:58']
233,889942,Hwange,ZW,-18.37,26.5,297.2,24.0,75.0,67,51,0.32,0.71,['22 Nov 2020 21:55:58']
234,261814,Ierapetra,GR,35.01,25.74,289.26,16.0,61.0,65,3,5.3,11.78,['22 Nov 2020 21:55:58']
235,1505965,Igrim,RU,63.19,64.42,266.78,-6.0,21.0,91,11,4.48,9.96,['22 Nov 2020 21:55:58']
236,2338269,Ikirun,NG,7.92,4.67,293.82,21.0,69.0,96,96,1.12,2.49,['22 Nov 2020 21:55:58']
237,3461425,Ilhabela,BR,-23.78,-45.36,294.37,21.0,70.0,84,24,2.64,5.87,['22 Nov 2020 21:55:58']
238,2259655,Impfondo,CG,1.64,18.07,294.68,22.0,71.0,90,86,0.76,1.69,['22 Nov 2020 21:55:58']
239,159134,Inyonga,TZ,-6.72,32.07,291.7,18.0,65.0,91,29,1.2,2.67,['22 Nov 2020 21:55:58']
240,5983720,Iqaluit,CA,63.75,-68.51,266.04,-7.0,19.0,62,75,1.0,2.22,['22 Nov 2020 21:55:58']
241,3608828,Iralaya,HN,15.0,-83.23,299.2,26.0,79.0,86,100,1.35,3.0,['22 Nov 2020 21:55:58']
242,3461013,Irecê,BR,-11.3,-41.86,293.9,21.0,69.0,85,0,4.86,10.8,['22 Nov 2020 21:55:58']
243,196231,Isiolo,KE,0.35,37.58,292.02,19.0,66.0,75,58,1.79,3.98,['22 Nov 2020 21:55:58']
244,3397967,Itaituba,BR,-4.28,-55.98,296.08,23.0,73.0,98,100,0.96,2.13,['22 Nov 2020 21:55:58']
245,3393692,Itarema,BR,-2.92,-39.92,299.4,26.0,79.0,79,24,5.74,12.76,['22 Nov 2020 21:55:58']
246,3397763,Jacareacanga,BR,-6.22,-57.75,296.18,23.0,73.0,97,100,1.37,3.04,['22 Nov 2020 21:55:58']
247,86049,Jalu,LY,29.03,21.55,288.16,15.0,59.0,46,99,4.23,9.4,['22 Nov 2020 21:55:58']
248,5122534,Jamestown,US,42.1,-79.24,279.8,7.0,44.0,100,90,3.1,6.89,['22 Nov 2020 21:55:58']
249,3460148,Januária,BR,-15.48,-44.37,293.71,21.0,69.0,88,77,2.2,4.89,['22 Nov 2020 21:55:58']
250,1642773,Japura,ID,-0.32,102.35,300.41,27.0,81.0,78,98,1.58,3.51,['22 Nov 2020 21:55:58']
251,3913271,Jorochito,BO,-18.05,-63.43,299.15,26.0,79.0,74,0,2.1,4.67,['22 Nov 2020 21:55:58']
252,2335953,Jos,NG,9.92,8.9,291.04,18.0,64.0,50,100,1.06,2.36,['22 Nov 2020 21:55:58']
253,373303,Juba,SS,4.85,31.58,298.48,26.0,78.0,53,67,0.83,1.84,['22 Nov 2020 21:55:58']
254,2894342,Kade,DE,52.38,12.27,278.7,6.0,42.0,82,87,0.89,1.98,['22 Nov 2020 21:55:58']
255,2335727,Kaduna,NG,10.52,7.44,293.96,21.0,69.0,42,100,2.7,6.0,['22 Nov 2020 21:55:58']
256,5847411,Kahului,US,20.89,-156.47,296.08,23.0,73.0,74,40,10.8,24.0,['22 Nov 2020 21:55:58']
257,1268561,Kākināda,IN,16.93,82.22,299.15,26.0,79.0,83,75,2.1,4.67,['22 Nov 2020 21:55:58']
258,915285,Kalengwa,ZM,-13.47,25.0,290.45,17.0,63.0,95,98,0.87,1.93,['22 Nov 2020 21:55:58']
259,214614,Kamina,CD,-8.74,24.99,290.37,17.0,63.0,92,100,0.76,1.69,['22 Nov 2020 21:55:58']
260,214575,Kampene,CD,-3.6,26.67,293.63,21.0,69.0,96,90,0.62,1.38,['22 Nov 2020 21:55:58']
261,1268020,Kannad,IN,20.27,75.13,294.57,22.0,71.0,55,0,2.84,6.31,['22 Nov 2020 21:55:58']
262,1268008,Kanniyākumāri,IN,8.08,77.57,299.52,26.0,79.0,62,17,4.51,10.02,['22 Nov 2020 21:55:58']
263,933685,Kanye,BW,-24.97,25.33,289.89,17.0,62.0,99,10,4.01,8.91,['22 Nov 2020 21:55:58']
264,5848280,Kapaa,US,22.08,-159.32,298.58,26.0,78.0,74,90,7.2,16.0,['22 Nov 2020 21:55:58']
265,1504382,Kargasok,RU,59.06,80.86,263.19,-10.0,14.0,97,42,1.9,4.22,['22 Nov 2020 21:55:58']
266,6620339,Karratha,AU,-20.74,116.85,305.6,32.0,90.0,48,6,6.42,14.27,['22 Nov 2020 21:55:58']
267,912764,Kasama,ZM,-10.21,31.18,292.28,19.0,66.0,83,49,2.21,4.91,['22 Nov 2020 21:55:58']
268,2315026,Kasongo-Lunda,CD,-6.47,16.82,293.58,21.0,69.0,93,91,0.56,1.24,['22 Nov 2020 21:55:58']
269,2112309,Katsuura,JP,35.13,140.3,292.07,19.0,66.0,42,20,7.2,16.0,['22 Nov 2020 21:55:58']
270,1267390,Kavaratti,IN,10.57,72.64,301.23,28.0,83.0,65,79,3.98,8.84,['22 Nov 2020 21:55:58']
271,730518,Kavarna,BG,43.43,28.33,272.16,-1.0,30.0,86,0,0.5,1.11,['22 Nov 2020 21:55:58']
272,2094342,Kavieng,PG,-2.57,150.8,302.6,29.0,85.0,65,95,4.33,9.62,['22 Nov 2020 21:55:58']
273,2359608,Kaya,BF,13.09,-1.08,294.35,21.0,70.0,22,4,3.2,7.11,['22 Nov 2020 21:55:58']
274,2645889,Keighley,GB,53.87,-1.91,277.06,4.0,39.0,93,22,0.89,1.98,['22 Nov 2020 21:55:58']
275,1266931,Khargāpur,IN,24.82,79.14,290.08,17.0,62.0,33,0,0.65,1.44,['22 Nov 2020 21:55:58']
276,933633,Khudumelapye,BW,-23.88,24.75,294.95,22.0,71.0,72,0,4.59,10.2,['22 Nov 2020 21:55:58']
277,2425791,Kibala,TD,9.11,18.35,293.15,20.0,68.0,82,0,0.99,2.2,['22 Nov 2020 21:55:58']
278,2455290,Kidal,ML,18.44,1.41,291.33,18.0,65.0,27,0,4.93,10.96,['22 Nov 2020 21:55:58']
279,1842966,Gijang,KR,35.24,129.21,282.15,9.0,48.0,39,0,5.7,12.67,['22 Nov 2020 21:55:58']
280,2314705,Kikwit,CD,-5.04,18.82,294.56,22.0,71.0,94,95,0.77,1.71,['22 Nov 2020 21:55:58']
281,157429,Kilindoni,TZ,-7.91,39.67,299.86,27.0,80.0,77,19,2.95,6.56,['22 Nov 2020 21:55:58']
282,2963218,Kilrush,IE,52.64,-9.48,278.41,5.0,41.0,86,40,4.6,10.22,['22 Nov 2020 21:55:58']
283,2093967,Kimbe,PG,-5.55,150.14,304.89,32.0,89.0,52,14,2.66,5.91,['22 Nov 2020 21:55:58']
284,212902,Kindu,CD,-2.95,25.95,293.62,21.0,69.0,95,74,0.41,0.91,['22 Nov 2020 21:55:58']
285,2161376,Kingaroy,AU,-26.53,151.83,303.15,30.0,86.0,23,0,4.6,10.22,['22 Nov 2020 21:55:58']
286,2299625,Kintampo,GH,8.06,-1.73,296.68,23.0,74.0,72,0,1.8,4.0,['22 Nov 2020 21:55:58']
287,212730,Kisangani,CD,0.52,25.2,294.84,22.0,71.0,91,100,0.83,1.84,['22 Nov 2020 21:55:58']
288,55671,Kismayo,SO,-0.36,42.55,299.4,26.0,79.0,84,22,4.33,9.62,['22 Nov 2020 21:55:58']
289,259718,Kissamos,GR,35.49,23.66,288.27,15.0,59.0,87,75,1.0,2.22,['22 Nov 2020 21:55:58']
290,2618795,Klaksvík,FO,62.23,-6.59,277.15,4.0,39.0,86,25,2.6,5.78,['22 Nov 2020 21:55:58']
291,988698,Knysna,ZA,-34.04,23.05,287.15,14.0,57.0,93,90,1.5,3.33,['22 Nov 2020 21:55:58']
292,2359317,Kokologo,BF,12.19,-1.89,295.15,22.0,72.0,35,0,1.5,3.33,['22 Nov 2020 21:55:58']
293,865084,Kosice,SK,48.67,21.33,272.87,-1.0,31.0,97,90,3.6,8.0,['22 Nov 2020 21:55:58']
294,230617,Kotido,UG,2.98,34.13,294.79,22.0,71.0,51,0,4.31,9.58,['22 Nov 2020 21:55:58']
295,3381303,Kourou,GF,5.16,-52.65,297.15,24.0,75.0,100,75,2.94,6.53,['22 Nov 2020 21:55:58']
296,2365560,Palimé,TG,6.9,0.63,295.86,23.0,73.0,87,90,0.91,2.02,['22 Nov 2020 21:55:58']
297,986717,Kruisfontein,ZA,-34.0,24.73,288.71,16.0,60.0,95,76,0.89,1.98,['22 Nov 2020 21:55:58']
298,1501690,Krutinka,RU,56.01,71.51,263.19,-10.0,14.0,93,18,1.63,3.62,['22 Nov 2020 21:55:58']
299,1152562,Kui Buri,TH,12.08,99.85,302.15,29.0,84.0,79,20,2.1,4.67,['22 Nov 2020 21:55:58']
300,1337613,Kulhudhuffushi,MV,6.62,73.07,301.09,28.0,82.0,69,2,4.18,9.29,['22 Nov 2020 21:55:58']
301,2229752,Kumba,CM,4.64,9.45,295.45,22.0,72.0,94,99,0.23,0.51,['22 Nov 2020 21:55:58']
302,2057087,Kupang,ID,-10.17,123.58,307.15,34.0,93.0,56,40,2.6,5.78,['22 Nov 2020 21:55:58']
303,371745,Kutum,SD,14.2,24.67,285.88,13.0,55.0,39,19,1.76,3.91,['22 Nov 2020 21:55:58']
304,5364022,La Palma,US,33.85,-118.05,288.02,15.0,59.0,77,20,2.16,4.8,['22 Nov 2020 21:55:58']
305,156098,Laela,TZ,-8.57,32.05,290.78,18.0,64.0,89,0,0.85,1.89,['22 Nov 2020 21:55:58']
306,3372964,Lagoa,PT,39.05,-27.98,289.73,17.0,62.0,75,64,4.03,8.96,['22 Nov 2020 21:55:58']
307,5364271,Laguna,US,38.42,-121.42,284.21,11.0,52.0,62,1,1.73,3.84,['22 Nov 2020 21:55:58']
308,6201197,Muhafazat Lahij,YE,13.17,44.58,294.12,21.0,70.0,90,26,0.36,0.8,['22 Nov 2020 21:55:58']
309,332288,Lalibela,ET,12.03,39.03,279.93,7.0,44.0,57,21,0.16,0.36,['22 Nov 2020 21:55:58']
310,3007608,Arrondissement de Lannion,FR,48.75,-3.42,284.15,11.0,52.0,93,90,3.1,6.89,['22 Nov 2020 21:55:58']
311,3175096,Laas,IT,46.62,10.7,273.15,0.0,32.0,49,5,3.1,6.89,['22 Nov 2020 21:55:58']
312,2399870,Lastoursville,GA,-0.81,12.73,295.25,22.0,72.0,93,100,0.57,1.27,['22 Nov 2020 21:55:58']
313,2738381,Lata,PT,40.16,-8.33,281.88,9.0,48.0,100,76,1.0,2.22,['22 Nov 2020 21:55:58']
314,935051,Lavumisa,SZ,-27.31,31.89,293.91,21.0,69.0,89,100,1.11,2.47,['22 Nov 2020 21:55:58']
315,3883457,Lebu,CL,-37.62,-73.65,284.23,11.0,52.0,90,0,1.38,3.07,['22 Nov 2020 21:55:58']
316,2644605,Lerwick,GB,60.15,-1.15,281.15,8.0,46.0,75,99,9.3,20.67,['22 Nov 2020 21:55:58']
317,3379316,Lethem,GY,3.38,-59.8,296.71,23.0,74.0,89,100,0.74,1.64,['22 Nov 2020 21:55:58']
318,1043893,Lichinga,MZ,-13.31,35.24,292.09,19.0,66.0,72,0,4.6,10.22,['22 Nov 2020 21:55:58']
319,3936456,Lima,PE,-12.04,-77.03,289.98,17.0,62.0,82,0,5.7,12.67,['22 Nov 2020 21:55:58']
320,2249281,Linguère,SN,15.4,-15.12,298.97,26.0,78.0,18,45,4.49,9.98,['22 Nov 2020 21:55:58']
321,258175,Lixouri,GR,38.2,20.43,287.43,14.0,58.0,70,100,2.56,5.69,['22 Nov 2020 21:55:58']
322,211647,Lodja,CD,-3.48,23.43,293.98,21.0,69.0,98,100,0.69,1.53,['22 Nov 2020 21:55:58']
323,5367788,Lompoc,US,34.64,-120.46,283.82,11.0,51.0,87,1,4.6,10.22,['22 Nov 2020 21:55:58']
324,1171868,Loralai,PK,30.37,68.6,281.09,8.0,46.0,50,29,0.79,1.76,['22 Nov 2020 21:55:58']
325,2092164,Lorengau,PG,-2.02,147.27,303.29,30.0,86.0,60,100,3.71,8.24,['22 Nov 2020 21:55:58']
326,2514651,Los Llanos de Aridane,ES,28.66,-17.92,292.47,19.0,67.0,72,0,4.1,9.11,['22 Nov 2020 21:55:58']
327,2240449,Luanda,AO,-8.84,13.23,299.15,26.0,79.0,83,75,3.1,6.89,['22 Nov 2020 21:55:58']
328,2309528,Luba,GQ,3.46,8.55,297.15,24.0,75.0,100,20,2.1,4.67,['22 Nov 2020 21:55:58']
329,1705441,Lubao,PH,14.92,120.55,303.15,30.0,86.0,55,40,5.1,11.33,['22 Nov 2020 21:55:58']
330,145724,Lucapa,AO,-8.42,20.74,291.6,18.0,65.0,99,100,1.1,2.44,['22 Nov 2020 21:55:58']
331,3489657,Lucea,JM,18.45,-78.17,298.61,26.0,78.0,88,75,0.5,1.11,['22 Nov 2020 21:55:58']
332,3355672,Lüderitz,NA,-26.65,15.16,287.15,14.0,57.0,87,9,3.6,8.0,['22 Nov 2020 21:55:58']
333,210939,Luebo,CD,-5.35,21.42,293.96,21.0,69.0,94,95,0.56,1.24,['22 Nov 2020 21:55:58']
334,3458333,Luz,BR,-19.8,-45.69,293.21,20.0,68.0,89,0,1.89,4.2,['22 Nov 2020 21:55:58']
335,3395981,Maceió,BR,-9.67,-35.74,296.15,23.0,73.0,94,40,1.0,2.22,['22 Nov 2020 21:55:58']
336,2091996,Madang,PG,-5.22,145.8,303.24,30.0,86.0,64,78,3.23,7.18,['22 Nov 2020 21:55:58']
337,1264514,Māgadi,IN,12.97,77.23,293.85,21.0,69.0,72,20,3.1,6.89,['22 Nov 2020 21:55:58']
338,934322,Mahébourg,MU,-20.41,57.7,296.15,23.0,73.0,83,75,4.1,9.11,['22 Nov 2020 21:55:58']
